tree_id,path,context,story_block_1,previous_action,story_block_2
apoc_seed2,000011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You swing the door open and find nothing there.  You let out an audible sigh of relief.  The door was only jammed.,Look at the coat rack by the door.,"You find a hat, which will help a little when it gets cold at night, but not the warm coat you were hoping for."
apoc_seed2,000020,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You look around and find a piece of wood.  You take the wood and ram it against the door.  Eventually, it starts to give.",Keep ramming.,need to enter that room
apoc_seed2,000021,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You look around and find a piece of wood.  You take the wood and ram it against the door.  Eventually, it starts to give.",Take a break.,"Sitting in the quiet, suddenly you hear a scratching noise coming from the other side of the manager's office door."
apoc_seed2,000030,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The storage room door opens up, and it's filled with shelves stacked with canned food.",Find can opener,You open a can of tuna and notice it has a rancid smell.
apoc_seed2,000031,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The storage room door opens up, and it's filled with shelves stacked with canned food.",Move food to other area to prevent others from taking it,"This is a huge treasure trove. You have enough to eat and plenty to trade as well. But you have to get it out of here first, and that means finding a vehicle. Just then, you hear the engines approaching. Raiders!"
apoc_seed2,000100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The flashlight flickers for a second, but then it dies again. At least you know it's working, you only need fresh batteries...",Look for batteries.,batteries or batteries here is a new purpose now the night will come soon and we need light
apoc_seed2,000101,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The flashlight flickers for a second, but then it dies again. At least you know it's working, you only need fresh batteries...",Throw it away - it's dead weight.,"But you realize, fresh batteries will be a hard thing to come across.  You hide the flashlight under a shelf for now.  If you do happen upon batteries, you can come back for it when it's worth carrying."
apoc_seed2,000110,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You look through the rubble, but there is nothing but papers and trash.  You trudge on, disappointed.",Bend down when you see something glinting in the rubble ahead.,It is a large knife. You take it with you because you are sure it will come in handy.
apoc_seed2,000111,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You look through the rubble, but there is nothing but papers and trash.  You trudge on, disappointed.",Take a right turn.,There's a dim light at the end of the corridor.
apoc_seed2,000120,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The flashlight some how turns on by itself. You take it out of your pocket,Explore the surroundings with the flashlight.,You come across a book. You open the book.
apoc_seed2,000121,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The flashlight some how turns on by itself. You take it out of your pocket,Turn off the flashlight immediately.,"Instead of shutting off, the flashlight begins to vibrate, and projects an image onto the ground."
apoc_seed2,000130,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You can't find any more batteries, but you find a box of matches in a drawer.",Light a match,"who has no dog hunting with cat, but little by little I see the environment"
apoc_seed2,000131,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You can't find any more batteries, but you find a box of matches in a drawer.",Look around for something to use as a torch,"Matches will only last so long, so you break off some wood and from a nearby chair to use as a torch."
apoc_seed2,000200,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The battery doesn't fit in your pocket.  You have to carry it around.  You wish you had some kind of bag to carry it in.,Take off jacket and wrap it around you like a sling and put the battery in it.,"The battery is leaking, and acid soaks into your skin."
apoc_seed2,000201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The battery doesn't fit in your pocket.  You have to carry it around.  You wish you had some kind of bag to carry it in.,Put the battery to your arm or leg and wrap your jacket around it to hold it in place.,The battery slips out of your improvised bag fashioned out of a jacket and falls to the ground.
apoc_seed2,000210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Gather the kindling into a pile and light it up for a cozy fire,Search for blanket material,You are able to find a old table cloth
apoc_seed2,000211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Gather the kindling into a pile and light it up for a cozy fire,Take off boots and dry out feet,You notice when you remove your boots that your feet are blistered and the heat of the fire makes the blisters more painful.
apoc_seed2,000220,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You walk out of the store and back to the car.  Looking around in the low light there is a column of smoke to the west.  No sound but the wind playing with some leaves.,Head towards the smoke.,You come across a campfire. You see a woman around the fire.
apoc_seed2,000221,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You walk out of the store and back to the car.  Looking around in the low light there is a column of smoke to the west.  No sound but the wind playing with some leaves.,Go in the opposite direction.,You begin to wonder whether you made the right decision. It is lonely out here and the smoke indicated a sign of life. You stop in your tracks and consider turning back around.
apoc_seed2,000230,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You find 2 more flashlights in a drawer in a back room, there is also another pack of batteries there.",Check operation of new flashlights,"The first flashlight is dead, but the second flickers, then projects an eerie greenish glow onto the floor."
apoc_seed2,000231,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You find 2 more flashlights in a drawer in a back room, there is also another pack of batteries there.",Take batteries and put them in pocket,Look for anything else to aid in your survival and find a first aid kit.
apoc_seed2,000300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There is nothing left: the only use for the storage room is as a safe place to sleep in.,Leave the storage room.,You continue on and head outside. Down the road you see another building and decide to check it out.
apoc_seed2,000301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There is nothing left: the only use for the storage room is as a safe place to sleep in.,Lay down for a nap.,"just as your about to fall a sleep you hear a sound of voices in the background. You know you need to get out before the men find you. You frantically look around for another exit, but there isn't one except for a narrow ventilation shaft. You hear the men begin to enter the store and rummage around. you pop open the shaft even and begin your tight escape to the unknown"
apoc_seed2,000310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Hidden away under a shelf you find a hammer, screw driver, and a first aid kit.",take the tools and hide them in your bag,"You tend to your cuts and bruises with the first aid kit and using the hammer, screwdriver and scraps from the ruins begin to construct a shelter."
apoc_seed2,000311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Hidden away under a shelf you find a hammer, screw driver, and a first aid kit.",leave the tools incase someone else needs them more,"The tools are heavy, and you don't have any use for them right now, so you grab a few bandaids from the first aid kit and move on."
apoc_seed2,000320,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You walk to a different door and try to get in but it is locked.  You look around to see if you can find the key.,Check the under the mat for key,There is a key there. You use it to open the door and the room is fill with supplies.
apoc_seed2,000321,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You walk to a different door and try to get in but it is locked.  You look around to see if you can find the key.,Make noises to see if someone is inside,"Just in case, you bang on the door loudly before listening for any rustling behind it, to see if someone might be waiting for you."
apoc_seed2,000330,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You look around, but see no one.  You try calling out, but no one responds.","Leave the store, see if you can spot tire tracks","You see tire tracks leading over the hill, towards the ruins where you've seen strange lights at night."
apoc_seed2,000331,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You look around, but see no one.  You try calling out, but no one responds.",Make as much noise as possible,A person comes running out. She scares you to death.
